label,text,Fake Authority Claim,Threat Language,Payment Pressure,Remote Access Request,OTP Request,Isolation Tactics
scam,"[Greetings] [Name], it is [Name] from [Company] . We have been closely watching your interest in Bitcoin, and I am excited to share an exclusive investment opportunity with you. Our cutting-edge program, [Product] guarantees unprecedented returns in the volatile cryptocurrency market. Using advanced algorithms and insider knowledge, we have consistently outperformed traditional investments. Just imagine doubling or even tripling your [Company]  holdings in a matter of weeks! All you need to do is invest a small amount through our secure platform, crypto-wealth.net, and our team of seasoned traders will handle the rest. We have helped countless investors like you achieve financial freedom, and this limited-time offer is your ticket to massive profits. Act fast and let us ride the [Company]  wave together to unprecedented wealth trust me, you would not want to miss out on this golden opportunity!",0,0,0,0,0,0
scam,"[Greetings] , it is [Name], a senior financial advisor at [Company]  Elite. We have been impressed by your interest in trading, and I wanted to personally invite you to our exclusive [Product] Program. Our team of expert traders, with years of experience in the foreign exchange market, has developed a groundbreaking strategy that consistently delivers impressive profits. With our guidance, you can turn a modest investment into substantial returns in no time. Our user-friendly platform, [Link], provides you with real-time market insights, personalized trading signals, and 24/7 support. Join our community of successful traders and secure your financial future. Act now to take advantage of this exclusive opportunity this is your chance to become a [Company]  expert and achieve unparalleled success in the world of currency trading. Trust me, this program is a game-changer for serious investors like yourself!",1,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . I have been following your interest in crypto, and I wanted to share an incredible opportunity with you. Our exclusive [Product] for a revolutionary new cryptocurrency, [Company] , is about to launch, and I believe you could be one of our early investors to reap massive profits. Our cutting-edge blockchain technology guarantees unprecedented returns, and we have assembled a team of top-notch developers and financial analysts to ensure the success of [Company] . By getting in early, you stand to multiply your investment as the coin gains traction in the market. Our secure platform, [Company] , offers a seamless investment process. Act fast before the period ends and let us embark on this journey to financial freedom together. Trust me, this is the opportunity of a lifetime, and you would not want to miss out on the incredible gains that [Company]  promises.",1,0,0,0,0,0
scam,"[Greetings], this is [Name] from [Company] . We have been reviewing our client profiles, and your financial acumen caught our attention. We would  like to extend an exclusive opportunity for you to join our elite Investment Club, where we offer personalized wealth management services. Our expert advisors specialize in tailor-made investment portfolios that consistently outperform the market. We have had remarkable success stories with our clients, and we believe your financial goals align perfectly with our strategic approach. To get started, simply visit our secure portal at [Link]  and initiate your account setup. Act quickly, as limited slots are available, and we want you to be part of this select group. Your financial success is our priority, and We are committed to ensuring you achieve unparalleled returns. Looking forward to welcoming you to the [Company]",1,0,0,0,0,0
scam,"[Greetings]  it is [Name], and I am reaching out from [Company] . We are thrilled to inform you that You have been chosen as a beta tester for the upcoming [Product]! To secure your spot, visit our testing program website at [Link] and sign up with your [Company] [ID]. Act fast, as the [Product] is in high demand, and we want you to be among the first to experience its groundbreaking features. Do not miss out on this exclusive opportunity your chance to get the latest [Product] before anyone else!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Congratulations! You have been selected for an exclusive promotion to win a brand-new luxury car. Just click on the link [Link] and enter code [Number] to claim your prize. Hurry, as this is a time-sensitive offer, and We are excited to see you driving away in style with your new vehicle!",0,0,0,0,0,0
scam,"Greetings, this is [Name] from the [Company] . We have identified you as eligible for a government subsidy to support home improvement projects. Our initiative aims to enhance energy efficiency, and you could receive significant financial assistance. To apply, visit our official website [Link] and fill out the application form. Do not miss out on this unique opportunity to upgrade your home with the government's backing act now!",1,0,0,0,0,0
scam,"[Greetings] , it is [Name] from [Company] . We have selected you as a valued customer to offer an exclusive vacation package to a tropical paradise at an unbelievable price. This limited-time offer includes luxury accommodation, all-inclusive amenities, and exciting excursions. To secure this deal, visit our website [Link] and enter promo code [Number] Act fast, as spots are filling up quickly, and we want you to experience the vacation of a lifetime with us!",0,0,0,0,0,0
scam,"[Greetings] , it is [Name]from [Company] . We are excited to extend an invitation to our VIP customers for an unbeatable [Product] Package. Imagine seven days and six nights in the breathtaking landscapes of [Country] , staying at luxurious resorts, indulging in gourmet dining, and experiencing exclusive cultural excursions. Our limited-time offer at [Link] includes a discount for the first bookings! To sweeten the deal, we are throwing in complimentary spa treatments and a private guided tour. This is your chance to immerse yourself in the beauty of [Country] like never before. Do not miss out secure your spot now and create unforgettable memories in the [Country] !",0,0,0,0,0,0
scam,"[Greetings], it is [Name]from [Company] ! Get ready for the experience of a lifetime with our exclusive [Product] to [Country] . Picture yourself wandering through the historic streets of [Country] , savouring authentic [Country] cuisine in [Country] , and cruising along the romantic canals of [Country] . Our limited-time offer, available at [Link], brings you a discount on this dream vacation for the first bookings! Enjoy lavish accommodations in top-rated hotels, private tours of iconic landmarks, and VIP access to renowned museums. As a special bonus, we are including a complimentary wine-tasting tour in [Country] . This is your chance to embrace la dolce vita in style! Secure your spot now [Country] is calling, and you would not want to miss out on this unforgettable journey!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company]  Travel. Brace yourself for an extraordinary [Country] adventure with our Golden Kingdom Escape! Immerse yourself in the vibrant culture of [Country] , unwind on the pristine beaches of [Country] , and explore the lush jungles of [Country] . This exclusive offer, available at [Link], brings you a jaw-dropping discount for the first lucky travellers! Revel in opulent accommodations, private excursions to hidden gems, and indulge in delectable [Country] cuisine. As a bonus, we are throwing in a complimentary spa day in the serene surroundings of [Country] . Seize the opportunity to experience the [Country] like never before. Hurry, this offer is too good to last – secure your spot now and get ready for an unforgettable journey in [Country] !",0,1,0,0,0,0
scam,"[Greetings], it is [Name] from [Company]. Experience the romance of [Country] with our [Product]! Enjoy a discount for the first bookings at [Link]. Indulge in gourmet [Country] cuisine, explore iconic landmarks, and cruise along the [Country] . As a bonus, we are offering a free wine-tasting session in the heart of [Country] . Do not miss your chance to savour the charm of [Country] reserve your spot now!",0,0,0,0,0,0
scam,"[Greetings] , it is [Name] from [Company] . Dive into the vibrant energy of the [Country] with our [Product]! Unlock a discount for the first bookings at [Link]. Explore Broadway shows, visit world-renowned museums, and take a helicopter tour of the iconic skyline. Plus, enjoy complimentary tickets to the Empire [Country] Building observation deck. Seize this opportunity to conquer [Country] book your adventure now!",0,1,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Immerse yourself in the dynamic culture of [Country] with our [Product]! Secure a discount for the first bookings at [Link]. Discover ancient temples, indulge in sus[Greetings] masterclasses, and witness cherry blossoms in full bloom. As a special treat, we are offering a complimentary tea ceremony experience. Do not miss out on this captivating journey reserve your spot in [Country] today!",0,0,0,0,0,0
scam,"[Greetings], it is [Name]from [Company] Travels. Embark on a sun-soaked adventure with our [Product] Package! Enjoy a discount for the first bookings at [Link]. Marvel at [Country] , savour tapas in hidden alleys, and relax on the Mediterranean beaches. As an extra perk, we are including a free Flamenco dance show. Experience the essence of [Country] secure your place in paradise now.",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company]. Dive into paradise with our [Product] Package! Be among the first to grab a discount at [Link]. Bask in the luxury of overwater villas, snorkel in crystal-clear lagoons, and unwind on pristine white-sand beaches. As a bonus, enjoy a complimentary sunset cruise. Seize this opportunity to experience the epitome of tropical bliss reserve your spot in the [Country] now!",0,1,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Immerse yourself in the magic of [Country] with our [Product] Package! Unlock a discount for the first bookings at [Link]. Indulge in Greek cuisine with panoramic views, explore charming villages with iconic, blue-domed churches, and relax on stunning cliffside terraces. Plus, enjoy a complimentary wine-tasting experience. Do not miss the chance to discover the allure of [Country] secure your slice of paradise today!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Elevate your senses with our [Product] Adventure Package! Secure a discount for the first bookings at [Link]. Experience the majestic [Country] Alps with luxury chalet accommodations, thrilling mountain excursions, and gourmet [Country] cuisine. As an added bonus, enjoy a free spa day surrounded by snow-capped peaks. Embrace the beauty of the [Country] Alps – reserve your spot for an unforgettable adventure!",0,0,0,0,0,0
scam,"[Greetings] , it is [Name] from [Company] . Embark on the ultimate [Product] Package! Be among the first to seize a discount at [Link]. Experience the breathtaking beauty of the [Country] , hike majestic trails, and enjoy a scenic helicopter tour. As a special offer, we are including a complimentary visit to the iconic [Country] . Do not miss this chance to witness the wonders of the [Country] reserve your spot now.",0,1,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Uncover the mysteries of ancient [Country] with our [Product]Package! Unlock a discount for the first bookings at [Link]. Explore the [Country] , wander through the [Country] , and cruise the [Country] River. Plus, enjoy a complimentary traditional tea ceremony. Immerse yourself in the rich history of [Country] secure your journey to ancient wonders today!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Embark on a soul-stirring journey with our [Product] Discovery Package! Enjoy a discount for the first bookings at [Link]. Witness the beauty of the [Country] at sunrise, explore vibrant markets, and savour authentic [Country] cuisine. As an extra treat, we are offering a complimentary guided tour of [Country] . Let the magic of [Country] captivate you – reserve your spot now!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Traverse the vast landscapes of [Country] with our [Product] Package! Be among the first to grab a discount at [Link]. Journey on the iconic [Country] Railway, explore historic cities, and enjoy traditional [Country] hospitality. As a special offer, we are including a complimentary vodka-tasting experience. Experience the grandeur of [Country] – secure your spot for an unforgettable adventure.",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Embark on a sacred journey with our [Product] Package! Unlock a discount for the first bookings at [Link]. Walk in the footsteps of history in [Country] , visit sacred sites, and experience the beauty of the [Country] . Plus, enjoy a complimentary guided tour of [Country] . Let the spirit of the [Country] inspire you – reserve your pilgrimage today.",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Find peace and serenity with our [Product] Package! Enjoy a discount for the first bookings at [Link]. Experience the tranquillity of [Country] , perform Umrah with ease, and bask in the spiritual ambiance. As an additional blessing, we are offering a complimentary visit to the historic [Country] . Connect with your faith in [Country] secure your spiritual retreat now.",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Dive into the wonders of [Country] with our Great [Product]! Seize a discount for the first bookings at [Link]. Snorkel in the vibrant coral gardens, explore the [Country] , and relax on pristine beaches. As an added bonus, we are offering a complimentary sunset cruise in the [Country] . Immerse yourself in the beauty of the [Country] reserve your spot for an unforgettable journey!",0,1,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Embark on a scenic adventure with our [Product]Package! Unlock a discount for the first bookings at [Link]. Cruise through [Country] , hike in [Country] , and experience Māori culture. Plus, enjoy a complimentary visit to the glowworm caves. Explore the breathtaking landscapes of [Country] secure your spot for an awe-inspiring journey!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Immerse yourself in opulence with our [Product] Retreat! Secure a discount for the first bookings at [Link]. Experience the glamour of [Country] , stay in iconic hotels, and enjoy exclusive access to the [Country] . As a special offer, we are including a complimentary desert safari. Indulge in the epitome of luxury reserve your spot in the dazzling city of [Country] !",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Discover the enchantment of [Country] with our [Product]Tour! Enjoy a discount for the first bookings at [Link]. Wander through vibrant souks, stay in luxurious riads, and savour traditional [Country] cuisine. Plus, enjoy a complimentary guided tour of the historic [Country] . Immerse yourself in the magic of [Country] reserve your [Country] adventure today!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Rejuvenate your senses with our [Product]! Unlock a discount for the first bookings at [Link]. Relax in mountain spas, explore picturesque villages, and savour [Country] chocolates. As a bonus, we are offering a complimentary cable car ride to [Country] . Experience the serenity of the [Country] Alps secure your wellness retreat now!",0,0,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Bask in the beauty of the [Country] with our [Product]! Seize a discount for the first bookings at [Link]. Stay in cliffside villas, indulge in authentic [Country] cuisine, and explore the charming villages. As an added treat, we are including a complimentary boat tour along the coast. Immerse yourself in the splendours of the [Country] Coast reserve your spot for an Italian escape",0,1,0,0,0,0
scam,"[Greetings], it is [Name] from [Company] . Uncover the mysteries of the Highlands with our [Product]! Enjoy a discount for the first bookings at [Link]. Journey through historic castles, hike in breathtaking landscapes, and savour traditional [Country] cuisine. Plus, enjoy a complimentary whisky tasting experience. Embrace the magic of the [Country] reserve your adventure today!",0,0,0,0,0,0
scam,"[Greetings] , it is [Name] from [Company] . Escape to the picturesque [Country] with our [Product]! Unlock a discount for the first bookings at [Link]. Stay in charming cottages, explore quaint villages, and indulge in traditional afternoon tea. As a special offer, we are including a complimentary guided tour of [Country] . Experience the tranquillity of the [Country] – secure your retreat now!",0,0,0,0,0,0
scam,"[Product] Launch Extravaganza! Limited Stock Act Now! [Greetings]  [Company]  Enthusiasts! It is time to revolutionize your tech game with the latest [Product]! Be among the first to order at [Link] and enjoy an exclusive discount! Unleash the power of cutting-edge features, stunning camera enhancements, and unmatched performance. Act now this offer is valid for 48 hours only. Upgrade your [Product] experience today!",0,0,0,0,0,0
scam,"Exclusive Pre-Order Access for [Product]! Limited Slots Available! [Greetings] [Product] Fans! Ready for the future? Secure your exclusive pre-order access to the [Product] at [Link]. The first orders receive a jaw-dropping off! Elevate your tech experience with the most advanced [Product]  yet revolutionary design, AI capabilities, and more. Do not miss out be part of the [Product] revolution!",0,0,0,0,0,0
scam,"Flash Sale Alert! Get Your [Product] Today Off for Early Birds! Attention Tech Lovers! Do not miss the [Product] Flash Sale at [Link]! Score an unbelievable discount for the first customers! Experience next-level innovation, mind-blowing features, and incredible speed. Act fast this offer expires in 24 hours. Elevate your [Product]  game – secure your [Product] now!",0,0,0,0,0,0
scam,"VIP Access to [Product] – Limited Edition Unveiling! Reserve Yours Now! [Greetings]  [Product]  Enthusiasts! Get ready for a tech revolution! Gain VIP access to the exclusive [Product] Limited Edition at [Link]. Be one of the privileged few to experience groundbreaking features, unparalleled speed, and a design like never before. Secure your reservation today and receive an extra off limited spots available! Elevate your [Product]  game with the epitome of innovation.",0,0,0,0,0,0
scam,"[Product] Elite Package – Unbox Luxury and Innovation! Limited Stock! Greetings [Company] Aficionados! Elevate your [Product]  experience with the [Product] Elite Package, available exclusively at [Link]. Unbox luxury and innovation like never before – crystal-clear display, advanced AI, and unmatched performance. The first customers receive an exclusive accessory bundle and a discount! Upgrade to the extraordinary – reserve your [Product] Elite Package now!",0,0,0,0,0,0
scam,"The Ultimate [Product] Bundle Unleash the Power! Limited Time Offer! [Greetings] Tech Enthusiasts! Introducing the Ultimate [Product] Bundle at [Link]. Maximize your [Product]  experience with an exclusive bundle wireless charging pad, premium case, and more! The first orders enjoy a sensational discount. Unleash the power of the [Product] – where innovation meets style. Do not miss out claim your ultimate bundle today!",0,0,0,0,0,0
scam,"[Greetings], is this [Name]? Fantastic! My name is [Name], and I am calling from the [Product] Exclusive Deals Hotline. I am thrilled to inform you that You have been selected for an incredible opportunity to be among the first to get your firsthand the revolutionary [Product] at an unbelievable price! We have a limited-time offer for our valued customers, and I could not wait to share this news with you. Imagine having the latest [Product]  with cutting-edge features, mind-blowing capabilities, and a jaw-dropping design. It is truly a game-changer! And guess what? As a special thank you for your loyalty, you are eligible for an exclusive discount. But I must emphasize, this offer is time-sensitive, and we have a very limited number of slots available. To secure this fantastic deal, all you need to do is provide your credit card information for a quick pre-order. We want to ensure you do not miss out on this amazing opportunity. Once we process your payment, your brand-new [Product] will be on its way to you. Act fast, as this exclusive offer is available for the next 24 hours only! What do you say, [Name]? Are you ready to take advantage of this incredible deal?",1,0,1,0,0,0
scam,"As part of our limited-time promotion, you can now grab the [Product] at an unbeatable price that is too good to pass up. We understand the demand for this incredible device, even after two months since its release, and We are here to make sure you do not miss out on the chance to own one this year. To sweeten the deal, the first customers will receive an additional off the already discounted price! Imagine enjoying the latest features, innovative design, and seamless performance of the [Product], all while saving big. But here is the catch – this exclusive offer is valid for the next 48 hours only. Do not let this opportunity slip away. Upgrade your tech game, stay ahead of the curve, and be one of the trendsetters with the [Product] in this year. What do you say, [Name]? Ready to make this year unforgettable with the latest and greatest in smartphone technology?",0,0,0,0,0,0
scam,"[Greetings]  [Name], it is [Name] from the Chinese New Year Prosperity Team! Wishing you a joyous and prosperous Year of the Dragon! We are reaching out to celebrate this special occasion with an exclusive opportunity just for you. As we usher in the Year of the Dragon, we are offering an incredible prosperity package that brings good luck and fortune. Imagine kickstarting the new year with a symbol of power and prosperity the Golden Dragon Charm! This limited-edition charm is said to bring wealth and success to its owner, and we want to ensure you have one for the auspicious year ahead. But that is not all! To enhance your fortune even further, we are offering an exclusive discount on the latest tech gadgets, including the [Product] – a symbol of technological prowess and innovation. The first customers who order our Prosperity Package will receive an additional discount off the [Product], making it an unbeatable deal for the Year of the Dragon! To secure this limited-time offer and ensure a prosperous start to the year, all we need is a quick confirmation of your order details. Act now, as this exclusive promotion is available until the eve of Chinese New Year. May the Year of the Dragon bring you abundance and success! Ready to welcome prosperity, [Name]?",0,0,0,0,0,0
scam,"[Greetings] [Name]! Greetings from the Chinese New Year Tech Extravaganza! I am Lily, and I am thrilled to share some exciting news as we embrace the Year of the Dragon in",0,0,0,0,0,0
scam,"This is a year of power, prosperity, and incredible opportunities! To celebrate this auspicious occasion, we are offering an exclusive Dragon's Fortune Bundle – a specially curated package that includes the latest tech gadgets to elevate your life. Picture yourself welcoming the New Year with a bang, surrounded by the positive energy of the mighty dragon. As a token of good fortune, the first customers to order our Dragon's Fortune Bundle will not only receive a stunning Dragon-themed smartphone case but also enjoy an amazing discount on the [Product] the pinnacle of technological sophistication! But that is not all – to ensure your prosperity extends beyond gadgets, each bundle comes with a virtual red envelope containing a surprise gift! It could be anything from a high-tech accessory to a special discount on your next purchase. Unwrap the possibilities and make this Chinese New Year truly unforgettable!",0,0,0,0,0,0
scam,"[Greetings] [Title][Name], this is [Title][Name] from [Company] . We have detected some unusual activity on your credit card. Unauthorized transactions of over [Money] were made to a [Company]  e-wallet. We need your cooperation to resolve this immediately. I understand your concern. Our system shows potential hacking. Please share the details of the SMS alerts you received. We are investigating.",1,0,0,0,0,0
scam,"[Greetings] [Name], this is [Title][Name] . I am calling about your credit card. It seems it was also misused in the same way as your father's. We need your urgent cooperation to block and deactivate your card. Please share the OTP  you received. We need to act quickly to prevent further unauthorized transactions. Your prompt action is crucial.",0,0,0,0,1,0
scam,"[Greetings] [Title][Name], this is [Title][Name] from [Company] . We have detected some suspicious activity on your credit card. There are transactions exceeding [Money] to a [Company]  e-wallet. Urgent cooperation is required for a swift resolution. Your immediate attention is crucial.",1,0,0,0,0,0
scam,"[Greetings] [Title][Name], [Title][Name] speaking from [Company] . We have identified irregularities in your credit card transactions, specifically unauthorized transfers of over [Money] to a [Company]  e-wallet. It is imperative that we work together promptly to address this issue. Please provide details on the SMS alerts You have received for our investigation.",0,0,0,0,0,0
scam,"[Greetings]  [Name], [Title][Name] here. Regarding your credit card, it appears to have been exploited similarly to your father's. We urgently need your cooperation to block and deactivate your card. Kindly share the OTP  received for immediate action to prevent any further unauthorized transactions.",0,0,0,0,1,0
scam,"[Greetings] [Name], [Title][Name]  calling about your credit card. It seems there has been misuse similar to your father's case. Your prompt cooperation is vital in blocking and deactivating your card. Could you please share the OTP  you received? Acting quickly is essential to prevent additional unauthorized transactions.",0,0,0,0,1,0
scam,"Exciting news! Discover a golden opportunity in cryptocurrency investment. Big profits, almost no risk! I have made a fortune. Click this link to join now: [Link]. Urgent! Additional payment needed for taxes to facilitate profit withdrawal. Transfer funds immediately.",0,0,0,0,0,0
scam,"[Greetings]! I have found a halal, high-profit investment scheme. Completely syariah-compliant. Start earning substantial returns with a small investment. Register here: [Link]. Immediate action required! Pay an unexpected ""investment tax"" to process profit withdrawal.",0,0,0,0,0,0
scam,[Greetings]. Suspicious money laundering activities linked to your identity. Clear your name by cooperating with our investigation. Pay a fee and provide personal information. Urgent! More funds needed to expedite the investigation. Failure to comply may result in legal consequences. Transfer funds promptly.,0,1,0,0,0,0
scam,[Greetings] ! Alarming news about suspicious money laundering activities connected to your identity. Clear your name by cooperating with our investigation. Pay a fee and provide personal information. Urgent! More funds needed to expedite the investigation. Failure to comply may result in legal consequences. Transfer funds promptly.,0,1,0,0,0,0
scam,[Greetings]. Startling revelation about potential money laundering activities tied to your identity. Take action to clear your name by assisting in our investigation. Pay a fee and share personal information. Urgent notice! Additional funds required to expedite the investigation. Failure to comply may lead to legal consequences. Transfer funds immediately.,0,1,1,0,0,0
scam,"Unbelievable news! Stumble upon an exclusive cryptocurrency investment opportunity. Massive profits, virtually no risk! I have already made a fortune. Click here to join immediately: [Scam Website Link]. Emergency! Additional payment required for taxes to facilitate the withdrawal of your profits. Transfer funds urgently.",0,0,0,0,0,0
scam,[Greetings]! Exciting development in the cryptocurrency world. Join me in this high-profit venture with minimal risk. Click this link: [Scam Website Link]. Urgent notice! Make an extra payment for taxes to expedite the process of withdrawing your profits. Transfer funds right away.,0,0,0,0,0,0
scam,"[Greetings]! I have uncovered a halal, high-return investment scheme. Completely syariah-compliant. Begin earning substantial returns with a small investment. Register now: [Scam Website Link]. Immediate response needed! Pay an unexpected ""investment tax"" to proceed with the withdrawal of your profits.",0,0,0,0,0,0
scam,"[Greetings]! Fantastic news! A halal investment opportunity awaits you. It is high-profit and completely syariah-compliant. Join now: [Scam Website Link]. Urgent action required! Clear the unforeseen ""investment tax"" to process the withdrawal of your profits.",0,0,0,0,0,0
scam,"[Greetings], this is [Title][Name] from the [Country] Police Department. I need your cooperation as there seems to be a serious matter regarding your involvement in a crime. We have detected some illegal activities linked to your identity. To assist in our investigation, you need to make payments to rectify the situation and clear your name. Stay calm. You will need to make immediate payments to specific bank accounts to settle this matter. Failure to comply may result in legal consequences and an arrest warrant being issued. I do not want any trouble. How much do I need to pay, and where should I transfer the money?",1,1,0,0,0,0
scam,"[Title][Name] here, representing the [Country] Police Department. We have uncovered irregularities tied to your identity. It is crucial to act swiftly to resolve this matter. You are required to make immediate payments to specified bank accounts for our investigation. Non-compliance may result in legal consequences. I am here to assist you. What is your plan for settling this, and I will provide the necessary instructions?",1,0,0,0,0,0
scam,"[Greetings], this is [Title][Name] with the [Country] Police Department. We have identified suspicious activities associated with your name. It is imperative to address this immediately to avoid legal complications. To assist our investigation, you must make prompt payments to specific bank accounts we provide. Failure to comply may lead to serious consequences. Act quickly to resolve this matter. How much can you transfer, and we will guide you through the process?",1,1,0,0,0,0
scam,"[Greetings], I am [Title][Name] from your local police station. We have uncovered evidence of your involvement in a crime. Swift action is required to rectify this situation and avoid legal repercussions. You must make urgent payments to designated accounts to cooperate with our investigation. Disregarding this could lead to your arrest. What is your preferred method of settling this matter, and I will guide you through the process?",1,1,0,0,0,0
scam,"[Greetings], [Title][Name] calling from the [Country] Police Department. We have detected unlawful activities tied to your identity. Immediate cooperation is necessary to resolve this matter. You are required to make swift payments to specific bank accounts to assist our investigation. Non-compliance may result in severe legal consequences. Let us handle this matter smoothly. How much can you transfer, and I will provide the details?",1,0,0,0,0,0
scam,"This is [Title][Name] from your local police station. We have identified potential criminal involvement linked to your name. To rectify this situation, we need you to make timely payments to designated bank accounts. Failure to comply may lead to legal actions against you. Let us avoid unnecessary trouble. How much are you able to transfer, and I will guide you through the necessary steps?",1,1,0,0,0,0
scam,"[Greetings], this is [Company]  customer support. We are experiencing a system upgrade, and your parcel is affected. To ensure correct delivery, we need to update your information. Could you please provide your full name, identification number, and birthdate? Your cooperation is crucial to avoid any delivery issues.",1,0,0,0,0,0
scam,"[Greetings] , this is [Company]  contacting you about a pending package delivery. We have encountered a system glitch, and your details need verification. To proceed, kindly share your identification number, birthdate, and current address. This will help us ensure a smooth delivery. Your prompt response is appreciated.",1,0,0,0,0,0
scam,"Greetings from [Company] . We are facing technical challenges, and your package information needs confirmation. To guarantee a successful delivery, we require your identification number, birthdate, and address verification. Please provide these details promptly to avoid any delays. Your cooperation is essential.",0,0,0,0,0,0
scam,"[Greetings], this is [Company]  support. We have encountered a system error affecting your upcoming delivery. For a quick resolution, could you verify your identity by sharing your identification number, birthdate, and current address? This will ensure a smooth dispatch. Your immediate response is requested.",1,0,0,0,0,0
scam,"This is [Company]  customer service. We have detected a potential issue with your upcoming delivery. To rectify this, we need to confirm your identity. Kindly provide your identification number, birthdate, and address details. Your cooperation is vital to prevent any complications. Please respond promptly.",1,0,0,0,0,0
scam,"[Greetings], this is [Company]  customer support. We have detected unusual activity on your account. To secure your funds, we need to verify your identity. Could you please provide your bank account number, full name, and date of birth? Your swift cooperation is essential for account security.",1,0,1,0,0,0
scam,"[Greetings] , this is [Company]  security department. We have noticed potential security threats to your account. As part of our routine check, we require your assistance. Kindly share your bank account number, full name, and date of birth. This will help us ensure the safety of your funds. Your immediate response is appreciated.",1,0,1,0,0,0
scam,"[Greetings] from [Company] . We are conducting a routine account verification to enhance security. For confirmation, could you please disclose your bank account number, full name, and date of birth? Your cooperation is crucial in maintaining the integrity of your account. Thank you for your prompt response.",0,0,1,0,0,0
scam,"[Greetings], this is [Company]  customer service. We have detected a discrepancy in your account details. To resolve this, we need your cooperation. Kindly provide your bank account number, full name, and date of birth for verification purposes. Your immediate attention to this matter is highly appreciated.",1,0,1,0,0,0
scam,"This is [Company]  security team. We regret to inform you of a potential issue with your account. To ensure the safety of your funds, we require your assistance. Please share your bank account number, full name, and date of birth for verification. Your prompt response is crucial to prevent any unauthorized access.",1,0,1,0,0,0
scam,"[Greetings] , this is [Company]  online banking support. We have noticed a technical glitch in your account. To assist you, we need to verify your online banking access. Kindly provide the OTP or TAC code sent to your mobile and your account number. Your swift response is crucial for a quick resolution.",1,0,0,0,1,0
scam,"[Greetings]from [Company]  security team. We have detected a security issue in your online banking. To secure your account, we require your cooperation. Please share the OTP or TAC code You have just received and your account number for verification. Your prompt action is appreciated.",0,0,0,0,1,0
scam,"[Greetings], this is [Company]  online support. We have noticed unusual activity on your online banking. To secure your account, we need your assistance. Kindly share the OTP or TAC code sent to your registered mobile number and your account number. Your immediate response is crucial for account safety.",1,0,0,0,1,0
scam,"This is [Company]  online verification team. We are conducting routine checks on online accounts. To complete the process, we require your help. Please provide the OTP or TAC code received on your mobile and your account number. Your cooperation in this matter is highly appreciated.",1,0,0,0,1,0
scam,"[Greetings], this is [Company]  online security. We have identified a potential security risk in your online banking. To rectify this, we need your immediate assistance. Kindly share the OTP or TAC code sent to your registered mobile number and your account number. Your prompt response is vital for account protection.",1,0,0,0,1,0
scam,"[Greetings], this is [Name], and we are from [Company] . We are calling you to your special Chinese New Year goodies! Check out our exclusive offers on Our company’s social media page [Company]  at [Link]. Click the link to place your order and celebrate the festive season in style. Thanks for your interest! To place an order, click the link. You will be redirected to our secure messaging platform on Phone , Our company’s social media page [Company]  at [Link], or Instagram. Our sellers are ready to assist you. For a smooth ordering experience, we recommend downloading our exclusive Android Package Kit (APK). Click here: [Link]. It is safe and enhances our app features. Install now for quick access to our goodies! Great! You have installed our APK. To confirm your order, please enter your banking details for payment. Do not worry; it is secure and convenient. Your festive treats will be on their way! Payment received! Enjoy your Chinese New Year goodies. In case of any issues, we may need to verify your details. Please provide your online banking credentials. We assure you it is for confirmation purposes only.",1,0,0,0,0,0
scam,"[Greetings], I am [Name], and we are from [Company] . We are calling you to your special Chinese New Year goodies available! Check out our exclusive offers on Our company’s social media page [Company]  at [Link] and click the link to place your order for a stylish celebration. Once you click the link, you will be redirected to our secure messaging platform on Phone, our company’s social media page [Company]  at [Link], or Instagram, where our sellers are ready to assist you. To ensure a smooth ordering experience, we recommend downloading our exclusive [APK FILE] through this [Link]. This APK is safe and designed to enhance your access to our goodies. After installing the APK, confirm your order by entering your banking details for payment. Rest assured, the process is secure and convenient. Your festive treats will be on their way once the payment is received. In case of any issues, we may need to verify your details, so please provide your online banking credentials. This verification is standard procedure for your confirmation. We assure you that it is for confirmation purposes only. Enjoy your Chinese New Year goodies!",0,0,0,0,0,0
